word 	|	 label 1 	|	 label 2 
PF06662	|	59	|	46
PF21796	|	82	|	22
PF18922	|	66	|	14
PF17660	|	98	|	67
PF00964	|	18	|	85
PF10455	|	86	|	0
PF08991	|	95	|	51
PF10217	|	3	|	6
PF12313	|	45	|	45
PF03130	|	13	|	23
PF17187	|	31	|	91
PF12180	|	3	|	65
PF20479	|	95	|	46
PF08317	|	41	|	39
PF10482	|	16	|	74
PF17654	|	26	|	80
PF05837	|	1	|	0
PF05250	|	40	|	81
PF14944	|	61	|	1
PF22927	|	74	|	22
PF14650	|	25	|	82
PF05219	|	21	|	81
PF07712	|	59	|	35
PF12213	|	50	|	49
PF09444	|	16	|	65
PF05548	|	67	|	76
PF21417	|	50	|	59
PF08622	|	31	|	91
PF14473	|	95	|	1
PF18091	|	37	|	83
PF18398	|	99	|	8
PF21297	|	10	|	8
PF07082	|	18	|	85
PF13936	|	94	|	32
PF04820	|	68	|	14
PF12402	|	16	|	65
PF12949	|	41	|	39
PF02757	|	27	|	83
PF20703	|	24	|	48
PF04592	|	95	|	1
PF12813	|	56	|	84
PF10505	|	63	|	93
PF05076	|	94	|	40
PF21913	|	35	|	22
PF20801	|	25	|	82
PF12273	|	60	|	14
PF21479	|	61	|	15
PF02326	|	47	|	19
PF10212	|	98	|	67
PF18392	|	55	|	64
PF13373	|	37	|	57
PF05507	|	94	|	46
PF18567	|	86	|	65
PF20628	|	31	|	91
PF20843	|	54	|	87
PF15230	|	16	|	65
PF15299	|	71	|	6
PF20871	|	23	|	22
PF12868	|	41	|	39
PF02180	|	26	|	11
PF17659	|	95	|	1
PF06420	|	63	|	6
PF21901	|	50	|	59
PF21924	|	25	|	23
PF09757	|	72	|	61
PF11627	|	26	|	80
PF21018	|	80	|	86
PF08229	|	60	|	0
PF10209	|	1	|	46
PF07468	|	37	|	37
PF18110	|	22	|	49
PF12751	|	56	|	39
PF20842	|	54	|	87
PF21123	|	84	|	30
PF10310	|	94	|	51
PF07086	|	5	|	46
PF15069	|	95	|	8
PF11409	|	33	|	77
PF12470	|	94	|	40
PF09817	|	61	|	51
PF12246	|	86	|	87
PF13225	|	89	|	17
PF02033	|	21	|	72
PF21233	|	74	|	67
PF18597	|	35	|	25
PF06766	|	60	|	14
PF05090	|	84	|	22
PF08067	|	88	|	23
PF01175	|	7	|	15
PF10185	|	21	|	0
PF17661	|	38	|	54
PF17119	|	30	|	27
PF02961	|	66	|	46
PF16021	|	3	|	35
PF12640	|	0	|	0
PF06905	|	66	|	46
PF11978	|	62	|	53
PF01931	|	1	|	35
PF13943	|	57	|	10
PF15445	|	8	|	40
PF16565	|	93	|	68
PF06364	|	89	|	5
PF15337	|	16	|	65
PF20411	|	21	|	6
PF21389	|	15	|	43
PF21324	|	17	|	73
PF05497	|	94	|	46
PF20930	|	17	|	31
PF02496	|	97	|	37
PF12463	|	35	|	25
PF19046	|	74	|	59
PF17747	|	64	|	43
PF12598	|	11	|	78
PF17796	|	62	|	53
PF14396	|	78	|	12
PF15090	|	16	|	65
PF17748	|	64	|	43
PF21044	|	95	|	1
PF06041	|	59	|	35
PF03700	|	93	|	68
PF08694	|	59	|	72
PF05571	|	0	|	35
PF15305	|	3	|	72
PF17795	|	62	|	53
PF16893	|	85	|	56
PF15065	|	40	|	71
PF04870	|	66	|	46
PF16556	|	33	|	82
PF15003	|	32	|	5
PF12549	|	50	|	59
PF01698	|	47	|	37
PF21605	|	97	|	84
PF04402	|	60	|	14
PF22928	|	74	|	22
PF16687	|	16	|	65
PF00967	|	67	|	26
PF08426	|	1	|	0
PF21902	|	50	|	59
PF08630	|	85	|	56
PF12179	|	79	|	33
PF14465	|	16	|	65
PF09462	|	63	|	68
PF15447	|	8	|	40
PF07919	|	56	|	78
PF06108	|	60	|	14
PF02838	|	68	|	18
PF14763	|	74	|	15
PF01579	|	94	|	46
PF14838	|	50	|	77
PF17971	|	97	|	84
PF15862	|	3	|	6
PF14926	|	0	|	35
PF04431	|	11	|	27
PF05427	|	1	|	20
PF05562	|	53	|	35
PF17978	|	37	|	83
PF04252	|	60	|	14
PF14953	|	89	|	81
PF04143	|	9	|	76
PF22251	|	98	|	34
PF12907	|	82	|	43
PF06567	|	90	|	47
PF08520	|	59	|	0
PF02372	|	95	|	1
PF11312	|	63	|	6
PF18716	|	45	|	45
PF08580	|	82	|	74
PF16892	|	85	|	56
PF08418	|	11	|	93
PF01439	|	32	|	5
PF00871	|	1	|	13
PF14910	|	15	|	15
PF14643	|	40	|	8
PF11954	|	60	|	14
PF22384	|	60	|	14
PF11309	|	41	|	6
PF21031	|	34	|	20
PF06925	|	67	|	85
PF16312	|	11	|	78
PF05048	|	57	|	10
PF09767	|	66	|	46
PF19281	|	97	|	84
PF15749	|	0	|	71
PF12001	|	45	|	45
PF12416	|	63	|	54
PF14856	|	67	|	26
PF14735	|	89	|	20
PF16669	|	24	|	48
PF17408	|	57	|	10
PF14800	|	40	|	51
PF15359	|	3	|	6
PF11709	|	1	|	35
PF21459	|	82	|	43
PF04487	|	21	|	71
PF10332	|	3	|	6
PF16678	|	37	|	83
PF19189	|	63	|	6
PF18562	|	8	|	40
PF22608	|	64	|	24
PF13806	|	4	|	28
PF16469	|	62	|	97
PF08655	|	63	|	71
PF00758	|	66	|	46
PF00277	|	61	|	1
PF03824	|	60	|	14
PF11057	|	1	|	46
PF08566	|	89	|	20
PF12247	|	86	|	87
PF11594	|	3	|	6
PF05281	|	95	|	46
PF14788	|	96	|	54
PF12735	|	1	|	0
PF12867	|	10	|	88
PF15306	|	3	|	6
PF16090	|	99	|	65
PF09775	|	40	|	72
PF14847	|	79	|	33
PF18292	|	56	|	88
PF03907	|	41	|	39
PF16759	|	85	|	56
PF08689	|	21	|	46
PF15317	|	95	|	1
PF21251	|	37	|	57
PF14766	|	15	|	23
PF14817	|	1	|	17
PF04992	|	47	|	64
PF09351	|	60	|	14
PF20499	|	71	|	32
PF11229	|	61	|	15
PF18569	|	20	|	63
PF03671	|	66	|	72
PF15390	|	95	|	1
PF21051	|	25	|	82
PF15489	|	61	|	25
PF01855	|	4	|	28
PF22048	|	56	|	23
PF01678	|	70	|	60
PF15264	|	3	|	65
PF12643	|	89	|	14
PF18595	|	64	|	21
PF20053	|	27	|	21
PF13824	|	93	|	85
PF10338	|	63	|	81
PF00228	|	47	|	37
PF05463	|	61	|	1
PF02165	|	91	|	38
PF08636	|	21	|	71
PF09924	|	74	|	90
PF09781	|	1	|	46
PF12934	|	61	|	15
PF19271	|	60	|	14
PF16984	|	94	|	32
PF18126	|	66	|	20
PF02350	|	70	|	23
PF16009	|	3	|	46
PF14662	|	25	|	82
PF09607	|	23	|	8
PF07998	|	21	|	72
PF02657	|	33	|	51
PF09424	|	89	|	81
PF15327	|	63	|	65
PF13757	|	85	|	56
PF14658	|	25	|	82
PF16276	|	25	|	82
PF19548	|	83	|	64
PF19427	|	61	|	15
PF12742	|	56	|	78
PF08651	|	63	|	6
PF07011	|	66	|	5
PF10272	|	95	|	51
PF09478	|	18	|	26
PF15490	|	66	|	35
PF14904	|	10	|	67
PF04435	|	3	|	6
PF06437	|	89	|	72
PF08639	|	63	|	39
PF02626	|	13	|	70
PF16815	|	60	|	14
PF21676	|	90	|	93
PF15173	|	95	|	1
PF15068	|	95	|	1
PF16692	|	83	|	64
PF17104	|	63	|	6
PF09332	|	39	|	16
PF00918	|	95	|	1
PF06784	|	89	|	51
PF03242	|	66	|	19
PF14998	|	95	|	1
PF19913	|	27	|	21
PF11652	|	3	|	6
PF02254	|	78	|	74
PF02698	|	59	|	72
PF16002	|	23	|	22
PF08653	|	21	|	6
PF21183	|	7	|	97
PF13836	|	16	|	65
PF16059	|	11	|	78
PF08444	|	61	|	15
PF14931	|	95	|	51
PF03146	|	11	|	93
PF04324	|	50	|	28
PF06521	|	66	|	17
PF18408	|	3	|	6
PF21269	|	20	|	27
PF16041	|	29	|	17
PF10146	|	94	|	46
PF16472	|	81	|	27
PF15350	|	25	|	82
PF06373	|	95	|	46
PF09806	|	89	|	72
PF14767	|	15	|	23
PF12314	|	59	|	55
PF02778	|	29	|	93
PF08432	|	60	|	72
PF15998	|	87	|	81
PF15352	|	25	|	82
PF10383	|	41	|	21
PF10210	|	89	|	72
PF08168	|	61	|	20
PF12259	|	71	|	32
PF10302	|	37	|	57
PF10488	|	25	|	82
PF08204	|	61	|	1
PF12243	|	41	|	39
PF12900	|	60	|	14
PF05161	|	70	|	3
PF05839	|	0	|	35
PF02502	|	60	|	18
PF12350	|	41	|	39
PF15269	|	16	|	65
PF06401	|	15	|	15
PF06803	|	92	|	3
PF09692	|	1	|	11
PF01910	|	1	|	67
PF11411	|	85	|	56
PF20998	|	94	|	20
PF10056	|	63	|	6
PF02682	|	13	|	70
PF04483	|	32	|	5
PF01788	|	47	|	19
PF15125	|	95	|	71
PF07366	|	59	|	14
PF03157	|	47	|	37
PF11822	|	21	|	71
PF03314	|	66	|	46
PF20718	|	34	|	89
PF22250	|	98	|	34
PF21283	|	94	|	51
PF10471	|	59	|	81
PF14714	|	53	|	7
PF15742	|	63	|	6
PF03575	|	89	|	81
PF21330	|	81	|	34
PF14695	|	69	|	58
PF14828	|	1	|	0
PF21534	|	95	|	46
PF20844	|	86	|	98
PF15027	|	50	|	15
PF14892	|	66	|	46
PF19318	|	92	|	3
PF11929	|	45	|	45
PF22777	|	84	|	22
PF16242	|	66	|	46
PF00284	|	47	|	37
PF15800	|	25	|	82
PF12721	|	79	|	11
PF14493	|	17	|	29
PF02415	|	67	|	26
PF16972	|	12	|	99
PF19435	|	64	|	47
PF15054	|	59	|	72
PF17219	|	38	|	55
PF18295	|	70	|	67
PF20166	|	80	|	25
PF14976	|	37	|	6
PF21386	|	8	|	95
PF15007	|	3	|	72
PF15795	|	3	|	71
PF09777	|	66	|	20
PF14726	|	3	|	65
PF17283	|	99	|	48
PF18437	|	8	|	55
PF10360	|	63	|	74
PF06516	|	60	|	14
PF08787	|	60	|	14
PF21745	|	99	|	26
PF15794	|	23	|	8
PF16696	|	33	|	77
PF14954	|	0	|	65
PF18833	|	24	|	48
PF14966	|	1	|	0
PF17054	|	40	|	8
PF15880	|	3	|	46
PF06232	|	59	|	72
PF22074	|	14	|	89
PF05287	|	61	|	1
PF08143	|	26	|	80
PF14816	|	16	|	65
PF08552	|	21	|	5
PF20141	|	79	|	91
PF21718	|	43	|	3
PF12351	|	21	|	72
PF05514	|	57	|	10
PF02937	|	95	|	46
PF18422	|	33	|	13
PF08080	|	26	|	80
PF08587	|	79	|	33
PF18380	|	86	|	87
PF07114	|	95	|	1
PF15296	|	3	|	6
PF09404	|	18	|	81
PF18391	|	24	|	48
PF05032	|	60	|	0
PF15239	|	89	|	51
PF09365	|	63	|	39
PF03851	|	19	|	16
PF10251	|	89	|	81
PF17175	|	66	|	20
PF14950	|	61	|	22
PF01286	|	99	|	74
PF17827	|	10	|	35
PF02126	|	40	|	51
PF03385	|	66	|	46
PF11025	|	66	|	5
PF18718	|	12	|	91
PF13266	|	82	|	22
PF18434	|	81	|	34
PF20960	|	37	|	57
PF06792	|	18	|	14
PF14704	|	66	|	46
PF05428	|	95	|	46
PF15386	|	16	|	65
PF10950	|	23	|	47
PF21885	|	61	|	99
PF20882	|	21	|	6
PF04299	|	1	|	14
PF06387	|	95	|	1
PF14913	|	40	|	72
PF14911	|	15	|	15
PF11895	|	29	|	26
PF16040	|	29	|	17
PF02551	|	78	|	12
PF20630	|	61	|	15
PF07223	|	16	|	65
PF08654	|	63	|	6
PF10158	|	3	|	81
PF11628	|	61	|	37
PF19040	|	94	|	46
PF12126	|	92	|	3
PF06376	|	66	|	35
PF09038	|	16	|	65
PF09284	|	68	|	91
PF15011	|	32	|	5
PF04886	|	67	|	2
PF02159	|	29	|	93
PF15882	|	0	|	72
PF10775	|	60	|	0
PF17976	|	37	|	83
PF14908	|	74	|	67
PF11786	|	11	|	93
PF21219	|	35	|	40
PF16954	|	61	|	15
PF08287	|	66	|	14
PF01183	|	60	|	14
PF10164	|	66	|	46
PF15236	|	16	|	65
PF08014	|	3	|	6
PF10484	|	0	|	81
PF18028	|	23	|	22
PF21594	|	79	|	33
PF15802	|	0	|	0
PF10660	|	10	|	67
PF15865	|	61	|	15
PF10297	|	11	|	93
PF18037	|	37	|	83
PF10585	|	75	|	25
PF07168	|	59	|	81
PF00377	|	47	|	37
PF02312	|	95	|	51
PF15294	|	95	|	46
PF15252	|	61	|	82
PF07745	|	60	|	14
PF07950	|	69	|	20
PF14825	|	3	|	74
PF13910	|	89	|	51
PF15904	|	41	|	39
PF13017	|	99	|	61
PF05684	|	59	|	72
PF16098	|	88	|	41
PF09782	|	40	|	4
PF02404	|	95	|	1
PF04961	|	10	|	13
PF07324	|	1	|	1
PF07096	|	94	|	46
PF05422	|	44	|	88
PF10067	|	21	|	72
PF14665	|	22	|	29
PF15932	|	0	|	80
PF08690	|	1	|	35
PF04618	|	39	|	58
PF06500	|	60	|	14
PF21156	|	20	|	27
PF05278	|	32	|	5
PF13474	|	57	|	10
PF02468	|	47	|	19
PF19295	|	70	|	85
PF18130	|	59	|	0
PF02739	|	9	|	50
PF07632	|	31	|	91
PF13914	|	25	|	82
PF07172	|	59	|	72
PF21177	|	97	|	84
PF21892	|	11	|	99
PF21341	|	92	|	3
PF12955	|	41	|	21
PF04868	|	95	|	1
PF16860	|	30	|	0
PF15950	|	16	|	65
PF14956	|	89	|	51
PF06880	|	89	|	19
PF07671	|	85	|	55
PF10791	|	21	|	6
PF18474	|	83	|	23
PF14959	|	95	|	1
PF15808	|	45	|	45
PF10458	|	7	|	63
PF08466	|	40	|	67
PF15393	|	3	|	6
PF03102	|	70	|	23
PF19834	|	50	|	12
PF05953	|	27	|	90
PF07335	|	60	|	14
PF01558	|	4	|	28
PF06705	|	40	|	72
PF08438	|	53	|	7
PF09765	|	15	|	15
PF10306	|	21	|	81
PF02971	|	10	|	13
PF09784	|	31	|	43
PF15060	|	95	|	1
PF09667	|	99	|	61
PF11022	|	60	|	81
PF09354	|	63	|	61
PF03760	|	32	|	5
PF12946	|	1	|	11
PF12773	|	45	|	45
PF06907	|	61	|	15
PF19914	|	27	|	21
PF14542	|	89	|	46
PF04665	|	71	|	32
PF11028	|	95	|	1
PF18084	|	60	|	3
PF18615	|	23	|	39
PF19179	|	43	|	3
PF05960	|	60	|	14
PF19725	|	7	|	28
PF16769	|	8	|	80
PF09418	|	71	|	72
PF03002	|	74	|	20
PF10473	|	25	|	82
PF10278	|	3	|	71
PF06314	|	68	|	18
PF05439	|	21	|	46
PF07347	|	95	|	46
PF02155	|	29	|	93
PF08643	|	63	|	39
PF08629	|	46	|	69
PF18418	|	37	|	55
PF20504	|	64	|	47
PF16655	|	67	|	26
PF02839	|	67	|	26
PF17869	|	97	|	40
PF19310	|	18	|	49
PF10336	|	63	|	39
PF07137	|	89	|	72
PF06298	|	10	|	50
PF11767	|	19	|	80
PF08649	|	90	|	47
PF18267	|	50	|	28
PF15392	|	63	|	65
PF14942	|	21	|	71
PF09230	|	74	|	67
PF08508	|	63	|	6
PF05386	|	34	|	89
PF22603	|	74	|	13
PF16803	|	83	|	64
PF14886	|	89	|	51
PF04769	|	5	|	6
PF01113	|	9	|	37
PF08219	|	21	|	6
PF18440	|	84	|	16
PF07558	|	56	|	39
PF02063	|	61	|	1
PF15884	|	66	|	46
PF16012	|	3	|	8
PF15396	|	1	|	81
PF13254	|	41	|	98
PF02237	|	80	|	64
PF06396	|	89	|	46
PF07955	|	59	|	72
PF07063	|	60	|	35
PF09337	|	55	|	61
PF19710	|	42	|	68
PF20886	|	25	|	82
PF16674	|	72	|	57
PF15005	|	95	|	38
PF22485	|	49	|	63
PF17392	|	7	|	15
PF10044	|	95	|	46
PF14970	|	3	|	20
PF14713	|	95	|	1
PF15353	|	23	|	22
PF21178	|	94	|	37
PF21678	|	80	|	86
PF16737	|	43	|	94
PF06374	|	18	|	81
PF12849	|	28	|	76
PF21599	|	23	|	24
PF19016	|	3	|	6
PF00528	|	9	|	76
PF10420	|	0	|	46
PF18300	|	19	|	16
PF08277	|	67	|	26
PF05404	|	95	|	46
PF16006	|	25	|	82
PF09057	|	95	|	1
PF10442	|	57	|	10
PF02982	|	60	|	14
PF21035	|	24	|	55
PF16788	|	23	|	65
PF00552	|	38	|	32
PF15627	|	95	|	46
PF15002	|	66	|	46
PF16094	|	1	|	46
PF09104	|	27	|	78
PF09992	|	0	|	46
PF14612	|	19	|	8
PF08728	|	63	|	71
PF21229	|	37	|	3
PF09796	|	89	|	81
PF07354	|	61	|	1
PF06384	|	1	|	0
PF12539	|	63	|	6
PF10246	|	0	|	35
PF14955	|	21	|	46
PF20920	|	16	|	65
PF05697	|	18	|	85
PF20681	|	16	|	65
PF11315	|	89	|	71
PF04119	|	60	|	14
PF15696	|	3	|	6
PF15860	|	94	|	46
PF13579	|	20	|	27
PF05937	|	52	|	62
PF09435	|	89	|	72
PF02416	|	32	|	5
PF14943	|	66	|	46
PF20845	|	86	|	98
PF05508	|	63	|	6
PF10215	|	66	|	72
PF18192	|	37	|	57
PF15313	|	16	|	65
PF14740	|	19	|	85
PF21373	|	74	|	31
PF18424	|	23	|	22
PF06369	|	94	|	19
PF15867	|	24	|	71
PF16869	|	23	|	59
PF16690	|	1	|	20
PF15449	|	25	|	82
PF15112	|	40	|	45
PF09307	|	94	|	51
PF06400	|	15	|	15
PF21027	|	31	|	91
PF14336	|	68	|	18
PF19737	|	41	|	13
PF02756	|	27	|	83
PF09248	|	68	|	18
PF09309	|	85	|	56
PF15740	|	25	|	82
PF14935	|	95	|	46
PF10699	|	32	|	74
PF10214	|	54	|	87
PF16712	|	57	|	99
PF08207	|	12	|	60
PF15369	|	25	|	82
PF21356	|	86	|	87
PF20694	|	71	|	32
PF02101	|	95	|	1
PF08923	|	89	|	81
PF15156	|	95	|	1
PF05391	|	26	|	80
PF15831	|	95	|	46
PF05096	|	59	|	35
PF18700	|	31	|	43
PF20497	|	31	|	88
PF15363	|	16	|	65
PF12374	|	8	|	40
PF16500	|	57	|	99
PF10500	|	3	|	46
PF20924	|	16	|	58
PF03247	|	5	|	46
PF11785	|	11	|	93
PF14906	|	95	|	1
PF15006	|	40	|	72
PF07466	|	32	|	35
PF02577	|	0	|	85
PF08448	|	46	|	69
PF01684	|	13	|	41
PF18554	|	20	|	67
PF01132	|	70	|	60
PF03302	|	9	|	60
PF17122	|	50	|	97
PF10327	|	66	|	46
PF18378	|	30	|	21
PF17391	|	7	|	15
PF20100	|	89	|	35
PF15321	|	95	|	46
PF10307	|	40	|	6
PF13842	|	23	|	38
PF16672	|	66	|	46
PF12498	|	11	|	93
PF17802	|	57	|	21
PF09263	|	36	|	68
PF09014	|	94	|	34
PF04668	|	66	|	72
PF13287	|	53	|	45
PF05782	|	33	|	71
PF08619	|	78	|	8
PF15921	|	61	|	82
PF21166	|	80	|	64
PF08656	|	63	|	6
PF06271	|	3	|	46
PF11921	|	31	|	91
PF03702	|	60	|	85
PF14964	|	0	|	81
PF04551	|	70	|	60
PF07074	|	66	|	46
PF03176	|	7	|	81
PF15804	|	25	|	82
PF13323	|	54	|	36
PF10295	|	63	|	6
PF15348	|	94	|	51
PF08166	|	56	|	78
PF15038	|	3	|	65
PF05704	|	89	|	72
PF09414	|	40	|	35
PF14418	|	26	|	11
PF21096	|	82	|	22
PF03386	|	59	|	5
PF10681	|	89	|	0
PF14940	|	0	|	35
PF08666	|	70	|	23
PF03350	|	32	|	5
PF13904	|	3	|	6
PF16066	|	97	|	84
PF13002	|	63	|	6
PF11034	|	1	|	35
PF20263	|	56	|	6
PF12853	|	82	|	60
PF12417	|	60	|	14
PF16574	|	3	|	65
PF16797	|	79	|	33
PF07801	|	94	|	46
PF07005	|	88	|	88
PF07897	|	64	|	94
PF16682	|	25	|	82
PF14197	|	41	|	39
PF15311	|	3	|	6
PF14478	|	61	|	37
PF15071	|	95	|	51
PF21380	|	26	|	80
PF01367	|	9	|	50
PF16100	|	89	|	72
PF03649	|	59	|	35
PF06239	|	74	|	59
PF18388	|	63	|	65
PF19117	|	21	|	72
PF04803	|	94	|	16
PF21232	|	36	|	68
PF07823	|	60	|	14
PF08595	|	63	|	6
PF10287	|	67	|	87
PF22435	|	7	|	13
PF17968	|	99	|	75
PF16742	|	33	|	82
PF15018	|	3	|	65
PF19298	|	50	|	28
PF17432	|	4	|	67
PF15374	|	0	|	1
PF20976	|	60	|	14
PF19263	|	12	|	60
PF08733	|	63	|	6
PF12006	|	60	|	14
PF00220	|	61	|	23
PF15460	|	63	|	6
PF15053	|	61	|	1
PF22883	|	25	|	82
PF08171	|	79	|	33
PF16726	|	41	|	38
PF16044	|	30	|	97
PF09370	|	18	|	45
PF15335	|	3	|	71
PF10244	|	1	|	46
PF15699	|	66	|	5
PF16704	|	24	|	74
PF15991	|	40	|	6
PF15342	|	3	|	6
PF06757	|	94	|	91
PF17169	|	61	|	15
PF09465	|	83	|	65
PF12326	|	63	|	43
PF05604	|	95	|	1
PF03318	|	43	|	3
PF09776	|	66	|	72
PF10169	|	1	|	51
PF07245	|	71	|	32
PF02915	|	18	|	85
PF11620	|	74	|	59
PF12757	|	16	|	65
PF05173	|	9	|	37
PF22068	|	38	|	63
PF15697	|	39	|	20
PF15678	|	3	|	71
PF03948	|	70	|	23
PF07326	|	95	|	1
PF16541	|	60	|	14
PF16577	|	55	|	47
PF14784	|	74	|	59
PF21298	|	85	|	56
PF16808	|	79	|	33
PF14923	|	3	|	74
PF06547	|	43	|	25
PF22070	|	38	|	63
PF11914	|	91	|	38
PF19437	|	19	|	57
PF00353	|	14	|	34
PF09170	|	54	|	90
PF13019	|	37	|	95
PF16776	|	41	|	38
PF07344	|	82	|	55
PF15019	|	3	|	6
PF17042	|	88	|	88
PF18721	|	31	|	91
PF06799	|	18	|	85
PF07080	|	60	|	14
PF04776	|	32	|	5
PF09047	|	16	|	65
PF21382	|	8	|	95
PF19729	|	57	|	10
PF14644	|	40	|	8
PF16685	|	25	|	82
PF19442	|	49	|	79
PF07453	|	43	|	34
PF22069	|	38	|	63
PF07333	|	32	|	5
PF21105	|	31	|	91
PF15254	|	95	|	82
PF01147	|	47	|	19
PF20884	|	25	|	82
PF15624	|	41	|	39
PF11837	|	98	|	26
PF05706	|	95	|	1
PF14933	|	66	|	46
PF13468	|	59	|	14
PF16709	|	57	|	99
PF15558	|	3	|	6
PF05458	|	87	|	40
PF07282	|	71	|	4
PF15783	|	25	|	82
PF19291	|	20	|	27
PF01741	|	59	|	72
PF22076	|	14	|	89
PF20705	|	32	|	5
PF03235	|	63	|	39
PF12871	|	56	|	11
PF11510	|	3	|	71
PF09463	|	63	|	39
PF21632	|	84	|	30
PF03664	|	67	|	26
PF10579	|	43	|	3
PF15298	|	95	|	38
PF16705	|	45	|	45
PF08549	|	31	|	88
PF04120	|	31	|	21
PF17180	|	92	|	3
PF03576	|	94	|	76
PF02344	|	11	|	78
PF02566	|	59	|	14
PF15259	|	3	|	6
PF01011	|	10	|	13
PF14895	|	66	|	46
PF08309	|	70	|	21
PF11152	|	89	|	85
PF16054	|	95	|	1
PF10170	|	67	|	81
PF14813	|	66	|	46
PF10529	|	25	|	82
PF09060	|	54	|	87
PF05612	|	95	|	1
PF12169	|	64	|	24
PF15063	|	3	|	46
PF15243	|	66	|	46
PF16875	|	31	|	91
PF17947	|	78	|	12
PF20776	|	99	|	26
PF14831	|	31	|	99
PF20778	|	99	|	26
PF15376	|	3	|	71
PF02116	|	86	|	71
PF13392	|	18	|	85
PF02401	|	47	|	19
PF09396	|	23	|	8
PF14186	|	33	|	51
PF20722	|	71	|	10
PF02044	|	66	|	46
PF02514	|	70	|	60
PF12638	|	32	|	5
PF15745	|	95	|	1
PF05881	|	7	|	8
PF21939	|	89	|	20
PF14858	|	3	|	22
PF14615	|	21	|	6
PF15961	|	25	|	82
PF05831	|	23	|	32
PF12733	|	18	|	85
PF06258	|	18	|	85
PF21329	|	24	|	17
PF07960	|	21	|	72
PF16164	|	47	|	61
PF02428	|	47	|	37
PF14989	|	0	|	81
PF21669	|	33	|	82
PF12705	|	89	|	85
PF18837	|	99	|	17
PF01097	|	66	|	19
PF11489	|	63	|	39
PF15886	|	67	|	26
PF16311	|	95	|	46
PF20566	|	41	|	39
PF18704	|	86	|	87
PF10290	|	67	|	87
PF09285	|	70	|	60
PF20869	|	22	|	82
PF17824	|	95	|	51
PF15499	|	25	|	82
PF02106	|	61	|	1
PF10329	|	75	|	13
PF04428	|	63	|	39
PF15281	|	25	|	82
PF01099	|	95	|	1
PF11111	|	95	|	1
PF09135	|	63	|	6
PF14922	|	3	|	6
PF22066	|	14	|	89
PF21670	|	16	|	65
PF08576	|	21	|	72
PF10166	|	95	|	46
PF15293	|	95	|	1
PF15151	|	95	|	35
PF21947	|	66	|	19
PF16842	|	26	|	80
PF07981	|	49	|	79
PF15302	|	95	|	1
PF06936	|	66	|	35
PF15256	|	95	|	65
PF18485	|	7	|	63
PF15734	|	40	|	1
PF08545	|	70	|	50
PF02285	|	66	|	46
PF08976	|	38	|	74
PF04090	|	63	|	6
PF15748	|	95	|	1
PF11027	|	66	|	46
PF15473	|	95	|	46
PF15404	|	41	|	39
PF21772	|	40	|	1
PF17825	|	61	|	82
PF04553	|	69	|	11
PF21200	|	31	|	91
PF00745	|	78	|	95
PF21169	|	14	|	25
PF04549	|	61	|	15
PF03652	|	66	|	20
PF02058	|	95	|	46
PF12829	|	63	|	6
PF15328	|	16	|	65
PF12808	|	41	|	39
PF14995	|	95	|	46
PF14951	|	61	|	22
PF16547	|	56	|	7
PF12761	|	54	|	87
PF16994	|	20	|	27
PF12879	|	8	|	40
PF17110	|	41	|	39
PF15183	|	21	|	0
PF16711	|	57	|	99
PF01041	|	1	|	81
PF03255	|	9	|	20
PF11802	|	95	|	1
PF14587	|	67	|	91
PF10171	|	21	|	72
PF15261	|	3	|	65
PF17229	|	42	|	68
PF16700	|	45	|	45
PF05337	|	3	|	6
PF10376	|	97	|	84
PF05201	|	9	|	12
PF18911	|	20	|	27
PF07107	|	32	|	5
PF14835	|	45	|	45
PF18577	|	98	|	34
PF14941	|	94	|	51
PF03766	|	82	|	0
PF18594	|	74	|	8
PF07462	|	9	|	50
PF20639	|	54	|	87
PF21037	|	24	|	55
PF00959	|	66	|	46
PF21492	|	3	|	6
PF21794	|	39	|	58
PF12338	|	47	|	31
PF08536	|	32	|	5
PF04709	|	23	|	22
PF15129	|	95	|	35
PF10683	|	71	|	32
PF11940	|	4	|	67
PF04697	|	16	|	65
PF15323	|	94	|	46
PF05151	|	66	|	19
PF13462	|	89	|	20
PF09206	|	68	|	18
PF09288	|	37	|	3
PF01405	|	47	|	19
PF21171	|	8	|	13
PF12297	|	25	|	82
PF03636	|	83	|	64
PF06652	|	82	|	39
PF15629	|	16	|	24
PF12898	|	63	|	6
PF04781	|	72	|	57
PF15554	|	95	|	1
PF15818	|	25	|	82
PF07802	|	32	|	85
PF06596	|	59	|	35
PF08674	|	53	|	61
PF07127	|	66	|	19
PF07498	|	71	|	66
PF02427	|	59	|	72
PF20626	|	61	|	36
PF07163	|	0	|	17
PF22065	|	14	|	89
PF15177	|	61	|	1
PF16136	|	64	|	94
PF20588	|	90	|	47
PF02532	|	47	|	19
PF22064	|	14	|	89
PF06581	|	95	|	1
PF18368	|	44	|	18
PF03516	|	38	|	99
PF07386	|	89	|	72
PF17812	|	58	|	96
PF10470	|	40	|	11
PF11538	|	89	|	72
PF15743	|	3	|	6
PF01716	|	66	|	35
PF08633	|	63	|	6
PF12881	|	25	|	82
PF17756	|	58	|	96
PF04794	|	95	|	1
PF07912	|	54	|	87
PF12162	|	30	|	34
PF21042	|	20	|	7
PF20641	|	25	|	82
PF15165	|	61	|	15
